KOD_SUKL;VPOIS_NAZEV_SPOLECNOSTI;VPOIS_WWW;VPOIS_EMAIL;VPOIS_TEL
0266781;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266782;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266783;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266784;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266785;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266786;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266787;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0266788;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0266789;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0266790;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0266791;Teva Pharmaceuticals s.r.o.;http://www.teva.cz;vois@teva.cz;251007111
0266806;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266807;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266808;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266809;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266810;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266811;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266812;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266813;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266814;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266815;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266816;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266817;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0266844;Pharma-Service International s.r.o.;;safety@pharma-service.cz;+420 602 290 338
0266845;Pharma-Service International s.r.o.;;safety@pharma-service.cz;+420 602 290 338
0266846;Pharma-Service International s.r.o.;;safety@pharma-service.cz;+420 602 290 338
0266847;AXONIA, a.s.;https://www.axonia.cz/vpois/;safety@pharma-service.cz,;+420 777 188 722, +420 602 290 022
0266848;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0266849;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0266850;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0266851;Zaklady Farmaceutyczne POLPHARMA S.A.;https://polpharma.pl/int/cz/nase-produkty/;;
0266856;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0266857;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0266862;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266863;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266864;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266865;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266866;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266867;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266868;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266869;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266870;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266871;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266872;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266873;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266874;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266875;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266876;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266877;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266878;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266879;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266880;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266881;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266882;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266883;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266884;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266885;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266886;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266887;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266888;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266889;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266890;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266891;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266892;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266893;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266894;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266895;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266896;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266897;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266898;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266899;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266900;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266901;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266902;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266903;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266904;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266905;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266906;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266907;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266908;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266909;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266910;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266911;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266912;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266913;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266914;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266915;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266916;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266917;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266918;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266919;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266920;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266921;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266922;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266923;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266924;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266925;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266926;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266927;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266928;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266929;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266930;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266931;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266932;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266933;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266934;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266935;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266936;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266937;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266938;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266939;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266940;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266941;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266942;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266943;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266944;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266945;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266946;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266947;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266948;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266949;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266950;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266951;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266952;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266953;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266954;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266955;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266956;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266957;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266958;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266959;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266960;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266961;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266962;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266963;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266964;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266965;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266966;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266967;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266968;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266969;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266970;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266971;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266972;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266973;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266974;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266975;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266976;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266977;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266978;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266979;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266980;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266981;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266982;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266983;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266984;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266985;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266986;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266987;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266988;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266989;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266990;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266991;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266992;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266993;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266994;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266995;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266996;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266997;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266998;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0266999;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267000;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267001;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267002;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267003;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267004;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267005;;www.msnlabs.com;pvg@pharmazet.com;+420 281 910 140
0267007;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267008;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267009;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267010;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267011;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267012;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267013;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267032;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267033;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267034;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267035;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267036;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267037;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267038;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267039;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267040;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267041;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267042;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267043;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267044;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267045;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267046;Haleon Czech Republic s.r.o.;https://ch-kompendium.cz;mystory.cz@haleon.com;770 100 101
0267047;Haleon Czech Republic s.r.o.;https://ch-kompendium.cz;mystory.cz@haleon.com;770 100 101
0267048;Haleon Czech Republic s.r.o.;https://ch-kompendium.cz;mystory.cz@haleon.com;770 100 101
0267050;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267051;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267052;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267053;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267054;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267055;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267056;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267057;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267058;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267059;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267060;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267061;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267062;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267063;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267064;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267065;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267066;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267067;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267068;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267069;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267070;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267071;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267072;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267073;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267074;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267075;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267076;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267077;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267078;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267079;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267080;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267081;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267082;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267083;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267084;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267085;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267086;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267087;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267088;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267089;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267090;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267091;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267092;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267093;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267094;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267095;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267096;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0267097;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0267098;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0267099;Teva Pharmaceuticals CR, s.r.o.;http://www.teva.cz/;vois@teva.cz;+420 251 007 111
0267100;Neuraxpharm Bohemia s.r.o.;https://www.farmax.cz/vpois;"pv-bohemia@neuraxpharm.com; medinfo-bohemia@neuraxpharm.com";
0267101;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267103;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267104;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267105;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267109;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267110;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267111;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267112;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267113;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267114;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267115;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267116;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267129;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267130;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267131;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267132;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267133;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267134;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267135;Olikla s.r.o.;https://www.olikla.cz/vpois/;simon@olikla.cz;+420 603 227 322
0267136;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267137;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267138;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267139;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267140;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267141;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267142;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267143;G. L. Pharma s.r.o.;http://www.gl-pharma.cz/;;
0267144;VUAB Pharma a.s.;www.vuab.cz;safety@pharma-service.cz;+420 777 188 722
0267145;VUAB Pharma a.s.;www.vuab.cz;safety@pharma-service.cz;+420 777 188 722
0267150;IBSA PHARMA s.r.o.; http://www.ibsa-pharma.cz/vpois.html;info.cz@ibsagroup.com;221 111 504, 724 375 436
0267151;IBSA PHARMA s.r.o.; http://www.ibsa-pharma.cz/vpois.html;info.cz@ibsagroup.com;221 111 504, 724 375 436
0267152;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0267153;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0267154;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0267155;BOIRON CZ, s.r.o.;http://vpois.boiron.cz;info@boiron.cz;224 835 090
0267156;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267157;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267160;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267161;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267162;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267163;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267164;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267165;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267166;STADA PHARMA CZ s.r.o.;http://www.stada-pharma.cz;info@stada-pharma.cz;+420 257 888 111
0267167;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267168;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267169;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267170;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267171;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0267172;SANDOZ s.r.o.;http://www.sandoz.cz/;office.cz@sandoz.com;234 142 222
0267173;Nora, a.s.;;kamila.borecka@nora-as.cz;+420 608 666 885
0267174;Nora, a.s.;;kamila.borecka@nora-as.cz;+420 608 666 885
0267175;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267176;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267177;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267178;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267179;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267180;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267181;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267182;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267183;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267184;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267185;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267186;Zentiva, k.s.;www.zentiva.cz;zentiva.cz@zentiva.com;+420267 241 111
0267187;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0267188;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267189;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267190;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267191;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267192;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267193;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267194;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0267195;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267196;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267197;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267198;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267199;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267200;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267201;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267202;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267203;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267204;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267205;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
0267206;AbbVie s.r.o.;http://www.abbvie.cz;info-cz@abbvie.com;+420 233 098 111
